Origin Airport Code,Destination Airport Code,Origin Latitude,Origin Longitude,Destination Latitude,Destination Longitude,Great Circle Distance,Timezone Difference,Continent Origin,Continent Destination,Route Popularity,Flight_Distance
ORG911,DST919,0.411893716,52.2420096,51.13347321,-72.58510629,12304.44288,-12,Asia,North America,506,12334.98402
ORG976,DST700,-54.77215608,-30.05688762,-34.67222191,39.33778924,5651.801938,2,South America,Africa,800,5688.877932
ORG734,DST914,-17.09701767,111.7836016,35.74264135,-109.3670803,15467.49174,4,Australia,North America,739,15431.31789
ORG791,DST386,-20.8051214,144.750492,28.851489,31.05279356,13346.79843,-10,Australia,Africa,859,13364.0316
ORG819,DST520,59.78809115,134.8483254,-37.1588676,127.6868017,10800.09353,-7,Asia,Australia,35,10768.43098
ORG228,DST815,8.598066761,45.8436813,50.13140313,43.16687765,4624.937547,2,Africa,Europe,330,4618.440389
ORG376,DST739,-16.68865161,-51.17624351,-13.05619671,-46.89924031,611.8240583,-5,South America,South America,915,623.3308911
ORG207,DST757,12.76560501,40.86960752,58.70940348,127.5923577,8608.855786,8,Asia,Asia,36,8646.999541
ORG719,DST314,27.64754612,-146.8952433,-40.37707412,123.6671147,11908.59645,-9,North America,Australia,678,11952.54124
ORG798,DST702,-36.41765478,155.8897944,37.85897333,87.60114493,10833.71649,-1,Australia,Asia,292,10862.87697
ORG400,DST108,-6.525437411,46.67075269,24.61855313,50.51532982,3488.011248,-6,Africa,Asia,429,3524.902334
ORG416,DST922,-16.88814962,15.67786132,4.502510916,118.2293075,11486.81579,-3,Africa,Asia,911,11491.05131
ORG182,DST787,-41.16422978,-57.37429053,-6.036665026,-32.89805577,4598.814742,-4,South America,South America,835,4585.600317
ORG982,DST342,-16.26715962,-78.78763933,49.81715085,45.8741324,13842.76716,-5,South America,Asia,766,13890.77252
ORG162,DST638,60.11796773,0.777099964,16.12779511,86.48097696,8221.35562,4,Europe,Asia,594,8231.382494
ORG812,DST793,-11.22127873,-45.12996823,26.46086709,-161.9330785,13216.69189,-9,South America,North America,268,13182.00427
ORG313,DST234,-9.532339705,25.60983725,48.54264492,147.0209919,13084.45133,5,Africa,Asia,867,13084.55508
ORG319,DST362,15.38775001,-80.53522857,50.61017172,-9.114399052,7385.648494,-7,North America,Europe,55,7417.763166
ORG418,DST894,9.371768928,49.85462371,-28.59670434,-17.99585004,8406.456745,10,Africa,Africa,799,8424.38221
ORG567,DST753,36.37237458,49.04690185,56.17568586,-133.2802098,9721.854709,-12,Europe,North America,62,9742.873319
ORG896,DST514,-12.57434235,-37.7801108,54.70258173,-100.3997518,9486.58355,-8,South America,North America,565,9439.067266
ORG462,DST141,40.48722913,-75.41402156,15.19363658,25.49405475,9808.270752,12,North America,Africa,900,9806.27065
ORG477,DST539,-33.70223238,154.5501926,17.91365445,25.72916766,14658.78414,6,Australia,Africa,448,14627.99262
ORG502,DST607,-32.43175856,153.8801012,30.55460785,61.66110701,11953.9017,7,Australia,Asia,910,11949.86035
ORG725,DST662,48.4608806,71.52332327,41.74181482,-67.25459574,9201.581023,-2,Asia,North America,125,9185.692337
ORG707,DST823,46.25567461,76.28062834,52.02103543,-16.15074854,6286.636865,-3,Asia,Europe,396,6326.544513
ORG164,DST602,62.19851173,7.974845887,39.44724441,46.53667712,3610.731186,-6,Europe,Asia,243,3605.847733
ORG214,DST350,35.38759255,-74.60906653,39.28089269,-101.6197147,2417.641601,7,North America,North America,828,2466.706405
ORG902,DST577,-4.051357269,-45.55100267,45.55894864,69.88739869,12288.65224,-10,South America,Asia,225,12241.59463
ORG269,DST454,-39.60616238,156.7091349,-23.62436713,-57.55722988,12135.8467,-2,Australia,South America,874,12099.44346
ORG536,DST907,-21.3015953,113.6859979,0.533633496,-51.30965933,17189.63134,10,Australia,South America,97,17188.05826
ORG748,DST462,58.74416103,29.20394604,-21.27006106,147.9048122,13659.33381,-1,Europe,Australia,422,13706.3502
ORG628,DST173,46.69941939,45.62891375,29.71421745,-6.565298102,4832.505103,-12,Europe,Africa,660,4843.736738
ORG767,DST885,-28.29690323,32.80391509,-24.45885059,153.1708161,11348.37111,4,Africa,Australia,23,11322.05219
ORG478,DST135,0.243171309,-19.41632635,-44.92611879,118.5868031,13560.21543,-5,Africa,Australia,583,13582.52822
ORG669,DST154,-47.2152193,-43.93748628,64.78819782,-20.3429816,12621.32555,-6,South America,Europe,880,12656.2123
ORG163,DST865,53.81236313,141.4451542,53.22283096,49.31019248,5638.378813,2,Asia,Europe,292,5660.832467
ORG978,DST512,45.53344912,1.283840383,37.1147373,19.14403756,1754.850273,-12,Europe,Europe,789,1799.368096
ORG105,DST274,-4.677181439,-74.73952023,9.691142584,-55.89420359,2629.084733,-7,South America,South America,281,2616.570678
ORG124,DST969,36.299801,19.82470981,-40.41976648,-40.86413335,10539.9906,-4,Europe,South America,465,10526.38675
ORG691,DST563,-25.93517682,115.2988433,66.71476508,-112.9922726,14417.7726,1,Australia,North America,819,14394.92884
ORG801,DST173,59.54487423,-24.01820558,65.89136655,-168.6500532,5763.163027,4,Europe,North America,839,5746.898472
ORG991,DST417,8.576282379,51.7938894,54.67683935,16.94755406,5980.138192,-9,Africa,Europe,434,6012.710467
ORG699,DST487,46.56582065,20.95769416,33.66516829,-7.242482519,2771.87593,-9,Europe,Africa,914,2816.03836
ORG102,DST528,32.78419932,33.83340237,37.97742072,-143.4409078,12141.69523,12,Africa,North America,364,12150.78138
ORG339,DST836,-34.32878219,140.5518447,17.06614682,43.50721464,11698.59083,6,Australia,Africa,535,11690.52017
ORG543,DST687,-43.69140457,114.5449205,-42.33652066,132.6725144,1478.548998,-7,Australia,Australia,496,1442.095232
ORG979,DST847,54.21607071,-15.33240627,-47.41779891,-83.47985313,12981.60634,7,Europe,South America,622,13015.39387
ORG274,DST885,29.76207385,-123.7917282,6.06408706,113.7726457,12702.89935,-11,North America,Asia,957,12748.31261
ORG801,DST223,-20.59847702,129.078601,65.59192926,-5.629336789,14047.72507,-6,Australia,Europe,967,14092.89385
ORG402,DST234,53.49854556,88.49143216,17.18682617,-9.983879899,9023.967295,11,Asia,Africa,334,9031.769191
ORG647,DST522,59.79360075,-93.55515295,-24.45881157,-67.71358951,9661.103616,-9,North America,South America,16,9702.5393
ORG429,DST964,20.22280155,128.5420472,19.92100682,73.50675324,5719.761031,1,Asia,Asia,912,5677.086051
ORG417,DST501,26.96726481,144.6517619,15.44960117,-88.87749572,12558.80897,6,Asia,North America,981,12599.89774
ORG376,DST134,-14.94067429,-35.24717011,-8.410560727,-34.77369668,727.9414466,-7,South America,South America,640,693.0149221
ORG871,DST418,48.82894825,20.86934663,43.59949961,-109.0475517,8638.761595,3,Europe,North America,740,8675.597562
ORG182,DST821,32.64321742,57.31211909,-37.3955372,137.9769962,11414.68628,4,Asia,Australia,48,11415.98279
ORG320,DST555,41.87370825,-88.2998347,-2.320153921,50.77320261,14021.34276,2,North America,Africa,831,13974.91569
ORG645,DST547,56.27421578,16.56539329,-39.95324845,-72.75967643,13559.44566,-7,Europe,South America,276,13512.50915
ORG364,DST974,-29.7034408,124.5538041,-13.58512284,-59.32743057,15183.65274,10,Australia,South America,67,15225.91146
ORG729,DST431,51.62688163,57.26399561,51.40827042,148.9566473,5897.175646,2,Asia,Asia,494,5929.38994
ORG787,DST811,-26.94562376,136.6709776,20.33266535,-7.522163175,16307.08311,-9,Australia,Africa,674,16270.062
ORG724,DST805,-53.36617093,-43.79943186,60.90165116,-0.408670815,13272.35535,12,South America,Europe,943,13231.43732
ORG215,DST987,57.97482543,100.3801528,17.29047518,127.9074022,5058.63372,-7,Asia,Asia,275,5090.297142
ORG170,DST301,-39.08666463,-53.48002187,-35.38159613,-67.84669631,1335.200641,3,South America,South America,59,1305.414494
ORG534,DST330,-32.33084889,137.998099,35.88655268,139.4695663,7586.977727,-2,Australia,Asia,697,7584.323477
ORG945,DST299,42.48543902,-60.13790073,30.74839337,72.09310847,10522.01214,1,North America,Asia,963,10493.82815
ORG882,DST747,9.703976313,132.114955,-1.359992392,22.07805692,12228.78551,-3,Asia,Africa,321,12267.37269
ORG139,DST718,43.65557875,-153.7376935,-30.18815025,-38.10695539,14248.98379,10,North America,South America,48,14231.06124
ORG790,DST639,59.40798401,106.2175157,34.34190444,54.05976862,4667.713862,12,Asia,Africa,482,4707.014203
ORG526,DST869,58.24744431,12.5772191,11.06783358,2.44340179,5315.765192,11,Europe,Africa,399,5280.223455
ORG138,DST123,5.463251757,-82.55450465,-29.31248714,-35.26579029,6356.936371,-5,South America,South America,312,6350.632384
ORG409,DST971,3.059316304,-60.56781234,1.030628557,-72.75257226,1372.609469,11,South America,South America,185,1349.318172
ORG590,DST836,-48.73845049,-39.88101485,-18.95612739,136.7577813,12480.40617,-12,South America,Australia,415,12483.26472
ORG654,DST324,4.332372369,-65.89250882,10.52550869,28.98659803,10451.22152,-2,South America,Africa,242,10491.37363
ORG321,DST244,36.91140807,28.03947911,-18.94043654,120.311846,11452.90887,-4,Europe,Australia,538,11497.01223
ORG200,DST399,52.23394404,-146.9066149,15.91434286,148.3006659,6907.603086,-3,North America,Asia,326,6910.119369
ORG857,DST554,2.334383717,84.92329209,-43.84272672,-65.97330388,14581.86388,4,Asia,South America,56,14571.81789
ORG396,DST325,64.79723867,5.975595367,37.47543255,106.3892755,6749.260448,-10,Europe,Asia,900,6747.011826
ORG876,DST783,-20.88013222,115.505864,54.30764095,145.2193087,8828.708426,2,Australia,Asia,743,8783.999512
ORG203,DST653,-15.7372083,6.498489286,4.612673089,89.68740514,9420.779316,-2,Africa,Asia,908,9421.969364
ORG158,DST664,16.77278747,-101.3314431,5.27460637,-65.16658301,4139.592319,5,North America,South America,342,4130.65224
ORG706,DST140,47.74545435,-152.7513853,29.15422833,-10.81203995,10657.14563,-6,North America,Africa,346,10684.80614
ORG180,DST412,59.4803256,2.861803191,-20.95207707,150.9245428,15042.07011,-8,Europe,Australia,13,15052.00735
ORG970,DST161,-40.42847367,124.9596473,46.3218005,-56.04119334,19354.821,-9,Australia,North America,266,19374.4783
ORG627,DST307,-40.23337218,158.0773429,41.48649928,116.804824,9995.150514,5,Australia,Asia,943,10009.26468
ORG747,DST826,25.95029106,2.091640529,48.58638769,-15.15170758,2928.047018,8,Africa,Europe,102,2897.137232
ORG319,DST994,40.55937428,-92.67183725,52.50094778,-114.7167582,2131.640345,3,North America,North America,893,2119.544269
ORG980,DST463,12.2646171,96.29177444,46.41324829,-8.945993043,10155.37809,-1,Asia,Europe,397,10191.90105
ORG224,DST291,41.13997649,-66.53633109,-36.13350542,-59.28578785,8624.168137,11,North America,South America,121,8655.420988
ORG991,DST893,-38.04248406,150.4636462,-28.13928922,137.0699853,1660.883304,-8,Australia,Australia,783,1612.744175
ORG368,DST106,26.78623874,107.0629774,-31.90294571,2.495988251,12830.76509,-10,Asia,Africa,917,12819.53379
ORG195,DST468,-49.12320686,-48.49689435,-13.66466111,-65.32201563,4232.614099,-11,South America,South America,73,4223.395142
ORG113,DST826,24.2429774,148.7346448,67.15998286,33.70527724,8537.673506,-5,Asia,Europe,615,8552.356575
ORG886,DST317,9.728213269,14.88019223,44.52445416,19.13016706,3890.685581,7,Africa,Europe,598,3853.028194
ORG599,DST368,34.20146508,35.61862003,-32.94082868,143.4574604,13478.77215,10,Africa,Australia,405,13476.93615
ORG722,DST363,14.61696946,-48.72135957,61.20209968,-5.68534444,6206.459379,8,South America,Europe,615,6213.805338
ORG862,DST409,-20.9897363,-14.58828038,-24.75388843,114.4259941,12516.79427,10,Africa,Australia,510,12503.25554
ORG861,DST193,33.27177369,-144.5041277,27.45627276,-58.27659001,8054.575264,6,North America,North America,587,8024.934123
ORG926,DST478,11.43563025,-7.370012391,-30.78637302,51.06326248,7801.988189,12,Africa,Africa,371,7821.904045
ORG673,DST122,-43.06197181,143.6981621,47.6862967,147.1444094,10096.41415,-10,Australia,Asia,684,10050.49491
ORG855,DST778,-14.57834289,115.8990849,38.00230631,-7.215359722,13884.00273,-10,Australia,Europe,850,13924.20721
ORG184,DST929,29.12451542,-100.7654762,4.92532061,-5.798786343,10221.41604,-2,North America,Africa,200,10227.44196
ORG406,DST586,45.69869178,10.51043826,51.32642413,49.99993133,2937.730058,-8,Europe,Europe,717,2911.878825
ORG803,DST671,-44.05185598,148.2336099,63.4849025,15.20504571,16374.34718,2,Australia,Europe,421,16410.53971
ORG697,DST364,8.271231369,101.7024616,1.540391779,-8.024234357,12150.36982,-6,Asia,Africa,450,12175.49151
ORG469,DST170,26.89440387,-105.5855528,-35.47007695,120.6883334,15552.36845,11,North America,Australia,800,15577.9617
ORG231,DST175,20.80040998,51.83629744,-27.50950535,4.790400559,7379.153314,11,Asia,Africa,366,7407.445697
ORG668,DST743,4.282048318,84.39452438,20.87510719,-84.59764744,16970.93024,-4,Asia,North America,257,16924.12832
ORG965,DST840,51.41253187,-123.3827945,40.714215,-60.84425569,4813.784552,3,North America,North America,947,4820.985434
ORG544,DST357,-36.50418762,125.642082,52.93420942,67.71071978,11404.09257,7,Australia,Asia,982,11358.35039
ORG192,DST288,5.697196137,54.50785792,50.76318469,123.2689752,8033.628878,12,Africa,Asia,148,8043.590895
ORG408,DST668,-34.28437126,144.3530208,-13.40297764,111.8136312,4012.411629,-9,Australia,Australia,2,3989.238161
ORG158,DST961,-46.58120113,-50.66840148,25.90844976,10.94854628,10157.11987,-6,South America,Africa,274,10181.78039
ORG720,DST171,57.70033067,-68.88028403,-23.10661018,14.54835448,11785.57436,3,North America,Africa,249,11819.9969
ORG872,DST995,21.59875865,106.5234159,25.21119281,-95.05707187,14312.50193,8,Asia,North America,859,14299.45308
ORG134,DST727,-22.17758096,-83.43379151,-43.10406697,142.2074313,11386.4767,9,South America,Australia,984,11355.03693
ORG212,DST162,-46.13468877,-68.22967098,-39.22808078,117.5055824,10506.00633,3,South America,Australia,145,10505.90496
ORG885,DST486,56.11359909,108.8248584,-12.9141308,20.05021756,11121.173,8,Asia,Africa,163,11157.8324
ORG276,DST905,-50.20160782,-64.18562654,-51.93066377,-54.19355042,723.5481504,2,South America,South America,163,723.9476062
ORG777,DST844,57.56700967,10.80049748,53.04862004,-148.3720118,7571.16452,-11,Europe,North America,498,7564.934806
ORG626,DST179,46.92131969,3.045997526,0.248521264,96.79267489,10271.77574,4,Europe,Asia,694,10296.70906
ORG911,DST512,24.0495699,-108.9953475,18.41042831,-92.01356202,1866.717573,3,North America,North America,356,1879.556489
ORG751,DST890,11.02601686,125.5890773,-9.701517212,-78.90008101,17333.13304,1,Asia,South America,971,17304.61445
ORG394,DST380,-27.7421237,119.8123244,35.94148759,120.7916578,7082.038423,2,Australia,Asia,128,7120.221421
ORG672,DST600,-9.745782647,-0.725068076,5.360760499,-37.06952227,4362.740315,-12,Africa,South America,299,4404.439149
ORG975,DST181,-36.59856,-63.65791386,-29.70023534,33.00562927,8630.420104,-2,South America,Africa,122,8610.781025
ORG536,DST550,3.141457326,-63.82727749,-37.04867656,127.7938007,16062.08046,-5,South America,Australia,583,16015.8773
ORG737,DST715,-11.86603475,-33.04877467,-13.81987897,5.438867188,4173.940355,8,South America,Africa,596,4196.943189
ORG679,DST650,40.80249793,7.159906166,30.92746686,-114.3109369,10027.6331,9,Europe,North America,64,10012.12956
ORG782,DST308,39.39095649,16.57945293,40.68160086,-50.87922053,5596.614727,-7,Europe,North America,915,5621.765601
ORG683,DST331,-3.149566044,35.36570696,-15.42616604,-15.0939783,5686.884153,-12,Africa,Africa,193,5669.441886
ORG856,DST192,64.32753946,21.91225318,48.51343418,-121.4365925,7069.995259,-4,Europe,North America,655,7038.336694
ORG632,DST528,40.45341312,-22.22088732,-14.71987797,-17.5947108,6153.579804,-3,Europe,Africa,647,6119.773039
ORG628,DST990,28.0962811,40.26425458,24.79345419,-126.8847882,13975.24147,8,Africa,North America,572,13962.27105
ORG387,DST116,38.39751894,-134.9996403,14.3304567,-31.01747229,10197.01855,6,North America,South America,564,10147.06978
ORG991,DST446,25.18604201,-148.7597843,-34.65453696,128.2238273,10976.33277,-10,North America,Australia,385,10994.31461
ORG507,DST860,-1.542055951,12.33636236,51.790526,16.80175935,5945.2071,6,Africa,Europe,150,5971.863043
ORG343,DST905,62.35894916,-99.46861391,-48.21851058,-49.90203562,13053.61777,-8,North America,South America,115,13103.1642
ORG102,DST666,-30.16064906,113.4351282,58.90923993,140.67093,10219.53819,4,Australia,Asia,784,10252.13135
ORG957,DST604,15.02367916,61.75661627,1.619411899,131.2709314,7762.062892,-11,Asia,Asia,508,7805.364072
ORG432,DST754,-5.250994237,-44.35563604,-43.65521655,-66.46487796,4787.76545,5,South America,South America,205,4797.901057
ORG351,DST252,21.68860478,-168.0203324,6.199078412,49.81803885,14855.80262,10,North America,Africa,826,14871.46289
ORG342,DST707,41.77701787,2.572813823,63.12255451,-92.42941392,6183.207676,-7,Europe,North America,94,6149.441473
ORG741,DST363,29.87976554,33.7231114,-22.98089121,124.2642744,11303.67267,-10,Africa,Australia,51,11262.81059
ORG200,DST831,-10.43055523,118.2327964,-13.84967841,152.6907747,3761.901542,-12,Australia,Australia,440,3805.367279
ORG148,DST220,69.31077645,-22.92947497,-37.64796795,134.0718985,16233.08702,7,Europe,Australia,375,16273.0595
ORG894,DST885,16.46032997,72.96168701,-24.18454586,3.768044537,8759.321886,4,Asia,Africa,362,8753.521971
ORG962,DST330,-28.12843313,150.2582933,-35.53979082,126.7454157,2361.922658,4,Australia,Australia,215,2335.933846
ORG400,DST413,-42.21445746,123.0780435,38.47378437,-146.3605675,12795.11307,11,Australia,North America,558,12767.35982
ORG322,DST211,65.82835416,-16.5443607,11.99656636,19.07813192,6559.239117,-1,Europe,Africa,692,6586.637691
ORG771,DST541,11.9987987,-50.88752413,-16.77307773,115.5317256,18459.64826,-1,South America,Australia,737,18438.03916
ORG960,DST509,18.43833563,142.7869739,24.61478789,0.9574828,13689.64747,4,Asia,Africa,862,13720.66388
ORG774,DST715,34.12794284,88.03801795,14.69945529,124.4556783,4239.049371,1,Asia,Asia,816,4249.098759
ORG516,DST237,46.23274302,-136.527478,-27.34189326,-40.264566,12620.39832,-6,North America,South America,28,12616.45475
ORG789,DST486,-26.36484956,147.3777367,16.23386313,-140.1453457,9145.674239,9,Australia,North America,930,9149.756877
ORG815,DST787,-17.48261161,-71.75615451,-39.39273308,123.2962484,13500.26847,12,South America,Australia,979,13520.431
ORG730,DST951,58.16653845,67.35021159,-17.66105268,-1.045046329,10471.10138,4,Asia,Africa,880,10510.1276
ORG834,DST617,-19.11148879,130.1036452,38.64892986,48.84097466,10596.96416,11,Australia,Europe,39,10553.6238
